shap_tb_cases,shap_e_inc_100k,shap_e_mort_100k,shap_c_cdr,shap_log_tb_cases,shap_state_burden_rank,shap_year_trend,shap_state_mean,shap_state_std,state,year,outbreak_label,pred_prob
0.1932005731156952,0.0,0.0,-0.0015018848428459412,0.1232821250316133,0.05060535366718751,-0.0005039134174250853,0.06760453097514407,0.06935268915484147,Uttar Pradesh,2021,1,1.0
-0.19967076286200947,0.0,0.0,-0.0015018848428459412,-0.13104657782996595,-0.04484714168354129,-0.0007095021358427511,-0.06108466054057183,-0.059099996421012234,Uttarakhand,2021,0,0.0
0.1932005731156952,0.0,0.0,-0.0028817549727160707,0.1232821250316133,0.04961329017512402,-0.001050311463823132,0.06771991559052869,0.06184095089310319,West Bengal,2021,1,0.9896853146853146
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Andaman and Nicobar Islands,2022,0,0.0
0.19374813512422565,0.0,0.0,0.0028702757149020076,0.11998667048615876,0.042932449240819334,0.0049055152296680355,0.06562346655329018,0.06840153276371798,Andhra Pradesh,2022,1,0.9964285714285714
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Arunachal Pradesh,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Assam,2022,0,0.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Bihar,2022,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Chandigarh,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Chhattisgarh,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Dadra and Nagar Haveli and Daman and Diu,2022,0,0.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05060714410806876,0.0021501171190067667,0.06706534046884831,0.07220952228881274,Delhi,2022,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Goa,2022,0,0.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Gujarat,2022,1,1.0
0.19155363841836764,0.0,0.0,0.0028702757149020076,0.10225211302492433,0.02310137028045742,0.00609091939665115,0.04786067973363695,0.038568052872846724,Haryana,2022,1,0.9102575757575759
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Himachal Pradesh,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Jammu and Kashmir,2022,0,0.0
-0.1928986295629096,0.0,0.0,0.001977418572044866,-0.126662025065479,-0.045296576233029774,0.0023924993166521227,-0.05891987357315328,-0.06483508580166081,Jharkhand,2022,0,0.013718253968253968
0.19519359660401206,0.0,0.0,0.0028702757149020076,0.11998667048615876,0.042638780285823144,0.0064186731244048785,0.06061945083216921,0.06340293572764953,Karnataka,2022,1,0.989090909090909
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Kerala,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Ladakh,2022,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Lakshadweep,2022,0,0.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Madhya Pradesh,2022,1,1.0
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Maharashtra,2022,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Manipur,2022,0,0.0
